nameseq,k1,k2,label
AAGD02011855.1/9652-9519,0.7437068389396302,0.9261122731641133,cdbox
FO080775.1/3726-3608,0.7472636113268837,0.9276070094800345,cdbox
ABEG02000242.1/3587-3450,0.7481621508086537,0.9265277851776865,cdbox
DQ789438.1/2-142,0.7467431215733615,0.9269387755102041,cdbox
nameseq,k1,k2,label
AAGD02011855.1/9652-9519,0.7437068389396302,0.9261122731641133,cdbox
FO080775.1/3726-3608,0.7472636113268837,0.9276070094800345,cdbox
ABEG02000242.1/3587-3450,0.7481621508086537,0.9265277851776865,cdbox
DQ789438.1/2-142,0.7467431215733615,0.9269387755102041,cdbox
