nameseq,k1,k2,label
X52629.1/325-543,0.7438960822334814,0.9316555845467553,cdbox
X52630.1/529-746,0.7432034340543725,0.9313003036802651,cdbox
AB265221.1/2418-2307,0.7484056122448979,0.9325541757974191,cdbox
AB007644.1/28030-28248,0.7429786701695127,0.9309401565524787,cdbox
nameseq,k1,k2,label
X52629.1/325-543,0.7438960822334814,0.9316555845467553,cdbox
X52630.1/529-746,0.7432034340543725,0.9313003036802651,cdbox
AB265221.1/2418-2307,0.7484056122448979,0.9325541757974191,cdbox
AB007644.1/28030-28248,0.7429786701695127,0.9309401565524787,cdbox
