nameseq,k1,k2,label
AJ617329.1/1-83,0.7307301495137175,0.917906008328376,cdbox
AY220644.1/1-79,0.7274475244351867,0.92077580539119,cdbox
AJ223844.1/4-101,0.7303206997084548,0.9157189924540334,cdbox
AJ224029.1/1-77,0.7323326024624726,0.9155124653739612,cdbox
nameseq,k1,k2,label
AJ617329.1/1-83,0.7307301495137175,0.917906008328376,cdbox
AY220644.1/1-79,0.7274475244351867,0.92077580539119,cdbox
AJ223844.1/4-101,0.7303206997084548,0.9157189924540334,cdbox
AJ224029.1/1-77,0.7323326024624726,0.9155124653739612,cdbox
