nameseq,k1,k2,label
AJ238851.1/5294-5387,0.7421910366681757,0.9198751300728407,cdbox
AL022326.1/46948-46856,0.7402011793270898,0.9227315689981097,cdbox
AJ238851.1/3934-4027,0.7417383431416931,0.9210313331020927,cdbox
AF227523.1/526-433,0.7430964237211408,0.9189501676494393,cdbox
nameseq,k1,k2,label
AJ238851.1/5294-5387,0.7421910366681757,0.9198751300728407,cdbox
AL022326.1/46948-46856,0.7402011793270898,0.9227315689981097,cdbox
AJ238851.1/3934-4027,0.7417383431416931,0.9210313331020927,cdbox
AF227523.1/526-433,0.7430964237211408,0.9189501676494393,cdbox
