nameseq,k1,k2,label
AC006074.1/17650-17571,0.7271875,0.912033327992309,cdbox
AC006074.1/17919-17840,0.70375,0.9049831757731133,cdbox
AASR01002759.1/1062-983,0.7290625,0.91459701970838,cdbox
AANI01016540.1/23340-23260,0.7267184880353605,0.915625,cdbox
nameseq,k1,k2,label
AC006074.1/17650-17571,0.7271875,0.912033327992309,cdbox
AC006074.1/17919-17840,0.70375,0.9049831757731133,cdbox
AASR01002759.1/1062-983,0.7290625,0.91459701970838,cdbox
AANI01016540.1/23340-23260,0.7267184880353605,0.915625,cdbox
