nameseq,k1,k2,label
AJ490367.1/4-94,0.7441130298273155,0.9232098765432099,cdbox
AARH01002868.1/80604-80517,0.7337293388429752,0.9195402298850575,cdbox
AM450475.1/12728-12644,0.7280276816608996,0.9158163265306123,cdbox
AASG02000099.1/88593-88520,0.7286340394448503,0.9164946519046726,cdbox
nameseq,k1,k2,label
AJ490367.1/4-94,0.7441130298273155,0.9232098765432099,cdbox
AARH01002868.1/80604-80517,0.7337293388429752,0.9195402298850575,cdbox
AM450475.1/12728-12644,0.7280276816608996,0.9158163265306123,cdbox
AASG02000099.1/88593-88520,0.7286340394448503,0.9164946519046726,cdbox
