nameseq,k1,k2,label
AC010057.7/173600-173526,0.6748444444444444,0.8915266617969321,cdbox
AC010057.7/173837-173765,0.6650403452805405,0.8861882716049383,cdbox
AAPQ01006530.1/556557-556485,0.6642897354100207,0.8877314814814815,cdbox
AAQB01006228.1/174760-174688,0.6729217489209983,0.8896604938271605,cdbox
nameseq,k1,k2,label
AC010057.7/173600-173526,0.6748444444444444,0.8915266617969321,cdbox
AC010057.7/173837-173765,0.6650403452805405,0.8861882716049383,cdbox
AAPQ01006530.1/556557-556485,0.6642897354100207,0.8877314814814815,cdbox
AAQB01006228.1/174760-174688,0.6729217489209983,0.8896604938271605,cdbox
