nameseq,k1,k2,label
AJ242536.1/1-83,0.7278269705327334,0.9134443783462225,cdbox
AC132565.30/9192-9106,0.726119698771304,0.9156300703082747,cdbox
AASG02003325.1/11570-11485,0.7363439697133586,0.9173702422145329,cdbox
AARH01002823.1/33127-33215,0.7428355005681101,0.9238119834710744,cdbox
nameseq,k1,k2,label
AJ242536.1/1-83,0.7278269705327334,0.9134443783462225,cdbox
AC132565.30/9192-9106,0.726119698771304,0.9156300703082747,cdbox
AASG02003325.1/11570-11485,0.7363439697133586,0.9173702422145329,cdbox
AARH01002823.1/33127-33215,0.7428355005681101,0.9238119834710744,cdbox
