nameseq,k1,k2,label
AF326225.1/1-89,0.7178386567352607,0.912448347107438,cdbox
AF317938.1/3-92,0.7190123456790123,0.9089761393763414,cdbox
AJ490337.1/6-104,0.7378838893990409,0.9281549354435652,cdbox
AF317939.1/1-90,0.7209876543209877,0.9168034339098599,cdbox
nameseq,k1,k2,label
AF326225.1/1-89,0.7178386567352607,0.912448347107438,cdbox
AF317938.1/3-92,0.7190123456790123,0.9089761393763414,cdbox
AJ490337.1/6-104,0.7378838893990409,0.9281549354435652,cdbox
AF317939.1/1-90,0.7209876543209877,0.9168034339098599,cdbox
