nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
X80835.1/7645-7470,69.79687500000001,5.500000000000001,0.43559220918732433,16.0,2.0,3.2834813841409245,3.2157738095238093,0.0674107142857143,0.05673758865248227,173.0,407.0,1621.0,19.093749999999993,2.593750000000001,0.5484361045813356,14.0,0.0,3.3574485755555514,1.7976931348623157e+308,0.0,0.0,173.0,38.0,58.0,0.18749999999999992,1.2187500000000004,0.6160839160839162,12.0,0.0,2.729862347720119,1.7976931348623157e+308,0.0,0.0,173.0,5.0,2.0,0.01562500000000001,0.5625000000000001,-0.4210526315789444,12.0,0.0,2.3310070248714396,1.7976931348623157e+308,0.0,0.0,173.0,1.0,0.0,0.0,0.43750000000000017,1.0,12.0,0.0,2.014595182660775,1.7976931348623157e+308,0.0,0.0,173.0,0.0,0.0,0.0,0.43750000000000017,1.0,12.0,0.0,2.014595182660775,1.7976931348623157e+308,0.0,0.0,173.0,0.0,0.0,0.0,0.25000000000000017,0.0,8.0,0.0,1.3919410907075054,1.7976931348623157e+308,0.0,0.0,173.0,0.0,0.0,0.0,0.25000000000000017,0.0,8.0,0.0,1.3919410907075054,1.7976931348623157e+308,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AABY01000008.1/67645-67824,71.79365079365078,5.714285714285717,0.4538098449089685,16.0,2.0,3.1844292375810452,3.3159242191500256,0.0708994708994709,0.08375634517766498,177.0,372.0,1403.0,29.33333333333333,3.26984126984127,0.441042721378453,13.0,0.0,3.329551898952862,1.7976931348623157e+308,0.0,0.0,177.0,66.0,130.0,0.07936507936507937,0.9206349206349201,0.14574274091737993,11.0,0.0,2.290779220733772,1.7976931348623157e+308,0.0,0.0,177.0,3.0,1.0,0.0,0.4444444444444446,1.0,8.0,0.0,1.571348402636772,1.7976931348623157e+308,0.0,0.0,177.0,0.0,0.0,0.0,0.19047619047619052,0.0,6.0,0.0,1.051939144494025,1.7976931348623157e+308,0.0,0.0,177.0,0.0,0.0,0.0,0.19047619047619052,0.0,6.0,0.0,1.051939144494025,1.7976931348623157e+308,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AACH01000096.1/3948-3770,61.66129032258064,5.806451612903227,0.46896350151620364,18.0,2.0,3.1255384551714385,3.021681649920677,0.09750384024577573,0.10285714285714286,176.0,489.0,2106.0,18.61290322580645,2.419354838709678,0.4452291866596217,16.0,0.0,3.1904514146007927,1.7976931348623157e+308,0.11403508771929824,0.075,176.0,38.0,58.0,0.0645161290322581,0.7419354838709675,0.7515125324114088,12.0,0.0,2.16969957687745,1.7976931348623157e+308,0.0,0.0,176.0,2.0,1.0,0.0,0.3548387096774193,1.0,12.0,0.0,1.7329517443307472,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.3548387096774193,1.0,12.0,0.0,1.7329517443307472,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.19354838709677424,0.0,12.0,0.0,1.5116612275948358,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AACI02000115.1/14713-14893,64.40983606557378,5.934426229508197,0.4210147115536966,24.0,2.0,3.887216765114102,3.146994535519126,0.05472287275565966,0.0728476821192053,178.0,431.0,1774.0,18.983606557377055,3.081967213114755,0.3316764349481908,24.0,0.0,4.1697390804371715,1.7976931348623157e+308,0.025757575757575757,0.046875,178.0,62.0,121.0,0.01639344262295082,0.9180327868852463,0.6517150395778359,12.0,0.0,2.4581419210133193,1.7976931348623157e+308,0.0,0.0,178.0,1.0,0.0,0.0,0.721311475409836,1.0,12.0,0.0,2.233362146351004,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.4590163934426231,1.0,12.0,0.0,2.0611453961313724,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.4590163934426231,1.0,12.0,0.0,2.0611453961313724,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.26229508196721313,0.0,8.0,0.0,1.424626949665602,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.26229508196721313,0.0,8.0,0.0,1.424626949665602,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
X80835.1/7645-7470,69.79687500000001,5.500000000000001,0.43559220918732433,16.0,2.0,3.2834813841409245,3.2157738095238093,0.0674107142857143,0.05673758865248227,173.0,407.0,1621.0,19.093749999999993,2.593750000000001,0.5484361045813356,14.0,0.0,3.3574485755555514,1.7976931348623157e+308,0.0,0.0,173.0,38.0,58.0,0.18749999999999992,1.2187500000000004,0.6160839160839162,12.0,0.0,2.729862347720119,1.7976931348623157e+308,0.0,0.0,173.0,5.0,2.0,0.01562500000000001,0.5625000000000001,-0.4210526315789444,12.0,0.0,2.3310070248714396,1.7976931348623157e+308,0.0,0.0,173.0,1.0,0.0,0.0,0.43750000000000017,1.0,12.0,0.0,2.014595182660775,1.7976931348623157e+308,0.0,0.0,173.0,0.0,0.0,0.0,0.43750000000000017,1.0,12.0,0.0,2.014595182660775,1.7976931348623157e+308,0.0,0.0,173.0,0.0,0.0,0.0,0.25000000000000017,0.0,8.0,0.0,1.3919410907075054,1.7976931348623157e+308,0.0,0.0,173.0,0.0,0.0,0.0,0.25000000000000017,0.0,8.0,0.0,1.3919410907075054,1.7976931348623157e+308,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AABY01000008.1/67645-67824,71.79365079365078,5.714285714285717,0.4538098449089685,16.0,2.0,3.1844292375810452,3.3159242191500256,0.0708994708994709,0.08375634517766498,177.0,372.0,1403.0,29.33333333333333,3.26984126984127,0.441042721378453,13.0,0.0,3.329551898952862,1.7976931348623157e+308,0.0,0.0,177.0,66.0,130.0,0.07936507936507937,0.9206349206349201,0.14574274091737993,11.0,0.0,2.290779220733772,1.7976931348623157e+308,0.0,0.0,177.0,3.0,1.0,0.0,0.4444444444444446,1.0,8.0,0.0,1.571348402636772,1.7976931348623157e+308,0.0,0.0,177.0,0.0,0.0,0.0,0.19047619047619052,0.0,6.0,0.0,1.051939144494025,1.7976931348623157e+308,0.0,0.0,177.0,0.0,0.0,0.0,0.19047619047619052,0.0,6.0,0.0,1.051939144494025,1.7976931348623157e+308,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AACH01000096.1/3948-3770,61.66129032258064,5.806451612903227,0.46896350151620364,18.0,2.0,3.1255384551714385,3.021681649920677,0.09750384024577573,0.10285714285714286,176.0,489.0,2106.0,18.61290322580645,2.419354838709678,0.4452291866596217,16.0,0.0,3.1904514146007927,1.7976931348623157e+308,0.11403508771929824,0.075,176.0,38.0,58.0,0.0645161290322581,0.7419354838709675,0.7515125324114088,12.0,0.0,2.16969957687745,1.7976931348623157e+308,0.0,0.0,176.0,2.0,1.0,0.0,0.3548387096774193,1.0,12.0,0.0,1.7329517443307472,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.3548387096774193,1.0,12.0,0.0,1.7329517443307472,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.19354838709677424,0.0,12.0,0.0,1.5116612275948358,1.7976931348623157e+308,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AACI02000115.1/14713-14893,64.40983606557378,5.934426229508197,0.4210147115536966,24.0,2.0,3.887216765114102,3.146994535519126,0.05472287275565966,0.0728476821192053,178.0,431.0,1774.0,18.983606557377055,3.081967213114755,0.3316764349481908,24.0,0.0,4.1697390804371715,1.7976931348623157e+308,0.025757575757575757,0.046875,178.0,62.0,121.0,0.01639344262295082,0.9180327868852463,0.6517150395778359,12.0,0.0,2.4581419210133193,1.7976931348623157e+308,0.0,0.0,178.0,1.0,0.0,0.0,0.721311475409836,1.0,12.0,0.0,2.233362146351004,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.4590163934426231,1.0,12.0,0.0,2.0611453961313724,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.4590163934426231,1.0,12.0,0.0,2.0611453961313724,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.26229508196721313,0.0,8.0,0.0,1.424626949665602,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.26229508196721313,0.0,8.0,0.0,1.424626949665602,1.7976931348623157e+308,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
