nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
AE009441.1/1238265-1238321,21.913043478260867,4.869565217391303,0.4524877787450615,12.0,1.0,3.7335651201788704,2.992094861660079,0.09886621315192742,0.14285714285714285,54.0,76.0,189.0,0.3478260869565217,2.9565217391304337,0.7605289636337496,10.0,0.0,3.5689270202141095,1.7976931348623157e+308,0.14285714285714285,0.2,54.0,13.0,13.0,0.8695652173913043,1.9130434782608696,0.3108433734939764,8.0,0.0,3.07745015116285,1.7976931348623157e+308,0.0,0.0,54.0,4.0,3.0,0.0,1.1304347826086958,1.0,8.0,0.0,2.2516534567346174,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.43478260869565216,0.0,5.0,0.0,1.408856673566926,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
CP003316.1/101700-101755,37.29032258064516,3.483870967741936,0.413387423935091,10.0,1.0,2.2557591918770443,3.486021505376344,0.049425287356321845,0.09090909090909091,53.0,93.0,240.0,0.09677419354838711,1.2258064516129032,0.4366576819407011,8.0,0.0,2.0273879177381504,1.7976931348623157e+308,0.5833333333333333,0.5,53.0,4.0,1.0,0.0,0.19354838709677422,0.0,3.0,0.0,0.7370103005674751,1.7976931348623157e+308,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
CP000504.1/1691249-1691305,35.366666666666674,3.8,0.7053583031318134,16.0,1.0,3.037542866638538,3.439080459770115,0.10229885057471264,0.13186813186813187,54.0,83.0,205.0,2.7999999999999994,1.6666666666666667,0.8181600191831188,14.0,0.0,3.069563848859023,1.7976931348623157e+308,0.0,0.0,54.0,11.0,15.0,0.0,0.5999999999999998,1.0,12.0,0.0,2.2449944320643658,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.4000000000000001,0.0,12.0,0.0,2.1540659228538015,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.4000000000000001,0.0,12.0,0.0,2.1540659228538015,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.4000000000000001,0.0,12.0,0.0,2.1540659228538015,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
CP001014.1/1126009-1125953,33.86206896551724,3.9999999999999987,0.8107393091039393,20.0,1.0,3.723179953415795,3.41871921182266,0.06904761904761904,0.08823529411764706,54.0,96.0,253.0,0.37931034482758624,1.5862068965517242,0.6798868936138959,20.0,0.0,4.055793994116449,1.7976931348623157e+308,0.6,0.5,54.0,8.0,7.0,0.0,0.7586206896551725,1.0,16.0,0.0,2.9787196093785124,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
AE009441.1/1238265-1238321,21.913043478260867,4.869565217391303,0.4524877787450615,12.0,1.0,3.7335651201788704,2.992094861660079,0.09886621315192742,0.14285714285714285,54.0,76.0,189.0,0.3478260869565217,2.9565217391304337,0.7605289636337496,10.0,0.0,3.5689270202141095,1.7976931348623157e+308,0.14285714285714285,0.2,54.0,13.0,13.0,0.8695652173913043,1.9130434782608696,0.3108433734939764,8.0,0.0,3.07745015116285,1.7976931348623157e+308,0.0,0.0,54.0,4.0,3.0,0.0,1.1304347826086958,1.0,8.0,0.0,2.2516534567346174,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.43478260869565216,0.0,5.0,0.0,1.408856673566926,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
CP003316.1/101700-101755,37.29032258064516,3.483870967741936,0.413387423935091,10.0,1.0,2.2557591918770443,3.486021505376344,0.049425287356321845,0.09090909090909091,53.0,93.0,240.0,0.09677419354838711,1.2258064516129032,0.4366576819407011,8.0,0.0,2.0273879177381504,1.7976931348623157e+308,0.5833333333333333,0.5,53.0,4.0,1.0,0.0,0.19354838709677422,0.0,3.0,0.0,0.7370103005674751,1.7976931348623157e+308,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
CP000504.1/1691249-1691305,35.366666666666674,3.8,0.7053583031318134,16.0,1.0,3.037542866638538,3.439080459770115,0.10229885057471264,0.13186813186813187,54.0,83.0,205.0,2.7999999999999994,1.6666666666666667,0.8181600191831188,14.0,0.0,3.069563848859023,1.7976931348623157e+308,0.0,0.0,54.0,11.0,15.0,0.0,0.5999999999999998,1.0,12.0,0.0,2.2449944320643658,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.4000000000000001,0.0,12.0,0.0,2.1540659228538015,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.4000000000000001,0.0,12.0,0.0,2.1540659228538015,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.4000000000000001,0.0,12.0,0.0,2.1540659228538015,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
CP001014.1/1126009-1125953,33.86206896551724,3.9999999999999987,0.8107393091039393,20.0,1.0,3.723179953415795,3.41871921182266,0.06904761904761904,0.08823529411764706,54.0,96.0,253.0,0.37931034482758624,1.5862068965517242,0.6798868936138959,20.0,0.0,4.055793994116449,1.7976931348623157e+308,0.6,0.5,54.0,8.0,7.0,0.0,0.7586206896551725,1.0,16.0,0.0,2.9787196093785124,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.5517241379310346,0.0,16.0,0.0,2.9194497225540315,1.7976931348623157e+308,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
