nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
BX901883.5/169709-169573,64.55555555555557,5.000000000000001,0.2620545321958134,13.0,2.0,3.0307070437746346,3.4360587002096437,0.11102292768959436,0.0711864406779661,134.0,281.0,1001.0,19.481481481481485,2.5185185185185186,0.030937579525211933,11.0,0.0,3.041324886373023,1.7976931348623157e+308,0.031578947368421054,0.06521739130434782,134.0,44.0,84.0,0.14814814814814817,0.9629629629629625,-0.03379721669979941,7.0,0.0,1.9241444752385988,1.7976931348623157e+308,0.0,0.0,134.0,4.0,2.0,0.0,0.2962962962962963,0.0,4.0,0.0,1.0475656017578483,1.7976931348623157e+308,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
BX640401.2/48470-48342,64.18181818181817,4.727272727272729,0.4140117656047063,14.0,2.0,3.3273224040007436,3.377104377104377,0.05878787878787879,0.057692307692307696,126.0,250.0,839.0,2.7272727272727266,2.000000000000001,0.2594036756869168,13.0,0.0,3.2696955654783966,1.7976931348623157e+308,0.0,0.0,126.0,20.0,27.0,0.19999999999999996,1.1272727272727274,0.2775960752248569,11.0,0.0,2.5516806971416486,1.7976931348623157e+308,0.0,0.0,126.0,4.0,2.0,0.01818181818181818,0.6909090909090907,-0.18615209988649284,11.0,0.0,2.139436861102619,1.7976931348623157e+308,0.0,0.0,126.0,1.0,0.0,0.01818181818181818,0.3999999999999999,-0.9836065573770517,11.0,0.0,1.7745678090991364,1.7976931348623157e+308,0.0,0.0,126.0,1.0,0.0,0.0,0.21818181818181823,0.0,6.0,0.0,1.1231596517440368,1.7976931348623157e+308,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
BX640401.2/45102-44982,60.53703703703704,4.407407407407409,0.20535721015066238,14.0,2.0,2.5130659931388704,3.2844164919636616,0.04078483245149912,0.033210332103321034,118.0,265.0,921.0,3.185185185185186,1.703703703703704,0.34066666666666645,8.0,0.0,2.461779164130943,1.7976931348623157e+308,0.0,0.0,118.0,19.0,26.0,0.07407407407407407,0.5185185185185187,0.11353711790393084,8.0,0.0,1.618649880252752,1.7976931348623157e+308,0.0,0.0,118.0,2.0,1.0,0.018518518518518517,0.29629629629629634,-1.0,8.0,0.0,1.299994724058092,1.7976931348623157e+308,0.0,0.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AJ609479.1/1-123,61.83636363636363,4.363636363636362,0.02483069977426606,12.0,2.0,2.7059774665704035,3.2902356902356904,0.06571428571428571,0.05136986301369863,120.0,282.0,1027.0,1.9454545454545455,1.7090909090909097,-0.030090061950126937,10.0,0.0,2.5346524041606484,1.7976931348623157e+308,0.0,0.0,120.0,23.0,28.0,0.09090909090909093,0.6909090909090909,-0.17283950617284138,7.0,0.0,1.682776139951503,1.7976931348623157e+308,0.0,0.0,120.0,3.0,1.0,0.0,0.14545454545454553,0.0,4.0,0.0,0.7487731011626911,1.7976931348623157e+308,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
BX901883.5/169709-169573,64.55555555555557,5.000000000000001,0.2620545321958134,13.0,2.0,3.0307070437746346,3.4360587002096437,0.11102292768959436,0.0711864406779661,134.0,281.0,1001.0,19.481481481481485,2.5185185185185186,0.030937579525211933,11.0,0.0,3.041324886373023,1.7976931348623157e+308,0.031578947368421054,0.06521739130434782,134.0,44.0,84.0,0.14814814814814817,0.9629629629629625,-0.03379721669979941,7.0,0.0,1.9241444752385988,1.7976931348623157e+308,0.0,0.0,134.0,4.0,2.0,0.0,0.2962962962962963,0.0,4.0,0.0,1.0475656017578483,1.7976931348623157e+308,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
BX640401.2/48470-48342,64.18181818181817,4.727272727272729,0.4140117656047063,14.0,2.0,3.3273224040007436,3.377104377104377,0.05878787878787879,0.057692307692307696,126.0,250.0,839.0,2.7272727272727266,2.000000000000001,0.2594036756869168,13.0,0.0,3.2696955654783966,1.7976931348623157e+308,0.0,0.0,126.0,20.0,27.0,0.19999999999999996,1.1272727272727274,0.2775960752248569,11.0,0.0,2.5516806971416486,1.7976931348623157e+308,0.0,0.0,126.0,4.0,2.0,0.01818181818181818,0.6909090909090907,-0.18615209988649284,11.0,0.0,2.139436861102619,1.7976931348623157e+308,0.0,0.0,126.0,1.0,0.0,0.01818181818181818,0.3999999999999999,-0.9836065573770517,11.0,0.0,1.7745678090991364,1.7976931348623157e+308,0.0,0.0,126.0,1.0,0.0,0.0,0.21818181818181823,0.0,6.0,0.0,1.1231596517440368,1.7976931348623157e+308,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
BX640401.2/45102-44982,60.53703703703704,4.407407407407409,0.20535721015066238,14.0,2.0,2.5130659931388704,3.2844164919636616,0.04078483245149912,0.033210332103321034,118.0,265.0,921.0,3.185185185185186,1.703703703703704,0.34066666666666645,8.0,0.0,2.461779164130943,1.7976931348623157e+308,0.0,0.0,118.0,19.0,26.0,0.07407407407407407,0.5185185185185187,0.11353711790393084,8.0,0.0,1.618649880252752,1.7976931348623157e+308,0.0,0.0,118.0,2.0,1.0,0.018518518518518517,0.29629629629629634,-1.0,8.0,0.0,1.299994724058092,1.7976931348623157e+308,0.0,0.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
AJ609479.1/1-123,61.83636363636363,4.363636363636362,0.02483069977426606,12.0,2.0,2.7059774665704035,3.2902356902356904,0.06571428571428571,0.05136986301369863,120.0,282.0,1027.0,1.9454545454545455,1.7090909090909097,-0.030090061950126937,10.0,0.0,2.5346524041606484,1.7976931348623157e+308,0.0,0.0,120.0,23.0,28.0,0.09090909090909093,0.6909090909090909,-0.17283950617284138,7.0,0.0,1.682776139951503,1.7976931348623157e+308,0.0,0.0,120.0,3.0,1.0,0.0,0.14545454545454553,0.0,4.0,0.0,0.7487731011626911,1.7976931348623157e+308,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hacabox
