nameseq,k1,k2,label
Z49808.1/21552-21857,1.934624046155426,3.769793550584549,hacabox
AABY01000043.1/27193-26893,1.929507551809884,3.7557072650718877,hacabox
AACH01000838.1/496-192,1.9534555713204775,3.8186000740029185,hacabox
AACI02000694.1/1595-1913,1.9394904824503032,3.734081224011356,hacabox
nameseq,k1,k2,label
Z49808.1/21552-21857,1.934624046155426,3.769793550584549,hacabox
AABY01000043.1/27193-26893,1.929507551809884,3.7557072650718877,hacabox
AACH01000838.1/496-192,1.9534555713204775,3.8186000740029185,hacabox
AACI02000694.1/1595-1913,1.9394904824503032,3.734081224011356,hacabox
