nameseq,k1,k2,label
AE009441.1/1001407-1001347,1.922570720260972,3.6448443553936594,hacabox
CP001014.1/643411-643351,1.928275820359962,3.597265139189104,hacabox
CP000561.1/585996-585937,1.9051632953354343,3.6420885867783177,hacabox
CP000660.1/700317-700377,1.9342746162187816,3.6150262670849953,hacabox
nameseq,k1,k2,label
AE009441.1/1001407-1001347,1.922570720260972,3.6448443553936594,hacabox
CP001014.1/643411-643351,1.928275820359962,3.597265139189104,hacabox
CP000561.1/585996-585937,1.9051632953354343,3.6420885867783177,hacabox
CP000660.1/700317-700377,1.9342746162187816,3.6150262670849953,hacabox
