nameseq,k1,k2,label
DQ789475.1/2-133,1.974119703378011,3.9006524097299753,hacabox
AY948673.1/1-130,1.9865324832295628,3.8857043097954294,hacabox
AY948674.1/1-129,1.9869599221107919,3.885104951695638,hacabox
ABLE03021145.1/2158-2290,1.9873359404815498,3.912735180226838,hacabox
nameseq,k1,k2,label
DQ789475.1/2-133,1.974119703378011,3.9006524097299753,hacabox
AY948673.1/1-130,1.9865324832295628,3.8857043097954294,hacabox
AY948674.1/1-129,1.9869599221107919,3.885104951695638,hacabox
ABLE03021145.1/2158-2290,1.9873359404815498,3.912735180226838,hacabox
