nameseq,k1,k2,label
AATM01000002.1/50041-50225,1.9768895980020984,3.90886875068136,hacabox
AATM01000025.1/2059-2243,1.9768895980020984,3.90886875068136,hacabox
AJ577639.1/1-190,1.974093011672783,3.872506545319568,hacabox
AATM01000007.1/38232-38049,1.979003794295337,3.938354663035302,hacabox
nameseq,k1,k2,label
AATM01000002.1/50041-50225,1.9768895980020984,3.90886875068136,hacabox
AATM01000025.1/2059-2243,1.9768895980020984,3.90886875068136,hacabox
AJ577639.1/1-190,1.974093011672783,3.872506545319568,hacabox
AATM01000007.1/38232-38049,1.979003794295337,3.938354663035302,hacabox
