nameseq,k1,k2,label
CP002684.1/14283553-14283663,1.935617696947728,3.7998980677458305,hacabox
CP002687.1/11116542-11116436,1.9087507099496674,3.687944590518128,hacabox
AFNB01005913.1/112-221,1.987832296596503,3.798422546581616,hacabox
ADBK01001450.1/101858-101967,1.938321510389982,3.728975754670407,hacabox
nameseq,k1,k2,label
CP002684.1/14283553-14283663,1.935617696947728,3.7998980677458305,hacabox
CP002687.1/11116542-11116436,1.9087507099496674,3.687944590518128,hacabox
AFNB01005913.1/112-221,1.987832296596503,3.798422546581616,hacabox
ADBK01001450.1/101858-101967,1.938321510389982,3.728975754670407,hacabox
