nameseq,k1,k2,label
AL662805.13/69144-69017,1.9355252819584303,3.814305550735261,hacabox
AJ609460.1/1-131,1.9772360684423294,3.879468462353783,hacabox
AJ609478.1/1-124,1.9779817567774425,3.875811018426989,hacabox
AC079945.21/34878-35012,1.9695815875213183,3.8227932743598374,hacabox
nameseq,k1,k2,label
AL662805.13/69144-69017,1.9355252819584303,3.814305550735261,hacabox
AJ609460.1/1-131,1.9772360684423294,3.879468462353783,hacabox
AJ609478.1/1-124,1.9779817567774425,3.875811018426989,hacabox
AC079945.21/34878-35012,1.9695815875213183,3.8227932743598374,hacabox
