nameseq,k1,k2,label
DQ108711.1/84-227,1.9787397100001045,3.8666636554740847,hacabox
AARH01005974.1/108-255,1.9804057923518918,3.902648700500076,hacabox
AC151806.21/724-586,1.991846485281045,3.9160645558373197,hacabox
AP003829.2/18223-18074,1.9923403198017098,3.895848071791018,hacabox
nameseq,k1,k2,label
DQ108711.1/84-227,1.9787397100001045,3.8666636554740847,hacabox
AARH01005974.1/108-255,1.9804057923518918,3.902648700500076,hacabox
AC151806.21/724-586,1.991846485281045,3.9160645558373197,hacabox
AP003829.2/18223-18074,1.9923403198017098,3.895848071791018,hacabox
