nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
LM5Cs1C1,7114.999999999997,195.2320788469432,345563.0,64.84529015207693,0.004544389786835326,0.5606895381538216,37306.07671680312,37499.87582201662,98.9362539247718,111.65707598149217,195.2320788469432,718.0618525553746,345498.15470984794,1406240686.6666667,606.4047765738824,303.2023882869412,5.243299608826864,0.5564590434166161,0.10971689622523483,real
LM5Cs1C2,5402.999999999998,143.67320605310454,315115.0,3.0,0.0045653649207230565,0.5627593625761008,36466.15992944691,36715.07858654858,54.28818263110039,88.71098398308885,143.67320605310454,354.901899292179,315112.0,1347996995.6164384,266.19091530909014,133.09545765454507,6.749243000082718,0.43267457863310005,0.10966723189089196,real
LM5Cs1C3,10351.999999999998,337.40778071129137,516536.0,64.31877187300556,0.003091190108191654,0.4858126677949222,56376.87866492788,56672.82231862019,146.95030009539812,201.64698211320336,337.40778071129137,716.8748935357115,516471.681228127,3211808789.5578947,515.2279114225082,257.6139557112541,5.445989051867068,0.5329095432265637,0.0762461748030648,real
LM5Cs1C4,22233.000000000015,325.66140816059504,1721291.0,81.96874661506743,0.001394323752979804,0.4113642486292331,177677.02772727824,178640.0539013894,149.38371984831747,201.49239297114184,325.66140816059504,874.1785378258301,1721209.031253385,31912268857.891304,672.6861448546882,336.3430724273441,7.991590326419202,0.36989596582174333,0.11207295868430497,real
LM14Cs1C1,9976.0,280.59081971076336,308176.0,37.07776547728983,0.0037423148890670947,0.5197612682635514,44134.96065479157,44333.32102797363,108.12946915588859,145.9176892438248,280.59081971076336,1210.2459144115646,308138.9222345227,1965443353.3693693,1064.32822516774,532.16411258387,4.424113938932595,0.6590291938486168,0.05917411038792034,real
LM14Cs1C2,34437.999999999956,678.157075113305,2428628.0,264.7483600555918,0.0010356776429138368,0.31331063124872455,237239.73316036252,238356.1616005018,360.63053221642406,490.3624760510044,678.157075113305,2573.374863828078,2428363.2516399445,56813659772.92453,2083.012387777074,1041.506193888537,6.888894046122389,0.42690795266659626,0.07722760952713029,real
LM15Cs1C1,48372.000000000044,904.0000000000001,3469864.0,249.32351659672955,0.0007166680448744446,0.2898201599405643,343923.01317591406,345588.5096633564,440.3267165677307,540.4833305439834,904.0000000000001,2105.18566342387,3469614.6764834034,119431418011.3398,1564.7023328798869,782.3511664399434,7.109960580003179,0.414057781958201,0.04648550958368287,real
LM18Cs1C1,11788.999999999996,240.68115768865258,638083.0,22.156365940365085,0.002403370373512032,0.4657189084777982,71503.55433123586,71927.91149493922,77.86067330551242,108.97552366022359,240.68115768865258,490.03642705256226,638060.8436340597,5173624452.023809,381.0609033923387,190.53045169616934,6.065277320488242,0.48452076055469046,0.03946213539125862,real
LM18Cs1C2,13078.0,360.02199871262167,867212.0,39.20724911028282,0.0023449049293979714,0.43868032915805166,90376.36551665486,90871.58218540667,181.40174119004718,220.115678712945,360.02199871262167,1223.251098066056,867172.7927508897,8257644448.879121,1003.135419353111,501.5677096765555,6.910564728295983,0.42216716489701056,0.14946631836510035,real
LM18Cs1C3,13290.00000000001,289.48629479623116,792596.0,22.93134679332465,0.002483069977426635,0.4679133047215108,81768.47951380776,82184.60677893496,118.49807284693631,170.90690748962857,289.48629479623116,931.6135190972732,792573.0686532067,6754309591.408163,760.7066116076446,380.3533058038223,6.1526320175927545,0.4769752519248615,0.08335081608410584,real
