nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
FBgn0065055,22110.999999999993,331.21759348105974,1872939.0,21.819326576604098,0.002442223327755417,0.7003257355556806,159682.71295290542,160177.8543364409,86.25787923019689,99.76735710650021,331.21759348105974,831.072141022845,1872917.1806734235,25656945019.826084,731.3047839163448,365.6523919581724,7.221867529867734,0.40918234673797826,0.06665550577482084,real
FBgn0065064,287134.0000000003,1152.0094899303183,53662036.0,346.5111740887612,0.00025539759601208233,0.38117244838625713,3615250.9975629635,3623495.594353544,603.1036888573207,750.600868910637,1152.0094899303183,4364.644207903771,53661689.48882591,13129720322299.543,3614.0433389931336,1807.0216694965668,12.590814733061775,0.2373129755329714,0.08120297588876227,real
FBgn0082954,52815.999999999935,893.3093402860682,4909184.0,139.56532907316438,0.0009088155104513795,0.3946397607446646,415910.21615728555,417361.9141702225,313.1516609593651,486.19817317828785,893.3093402860682,2751.500399155276,4909044.434670927,174190967399.83215,2265.302225976988,1132.651112988494,7.874701154144313,0.37452331279170714,0.05334656652070326,real
FBgn0082960,27326.0,401.09001832388583,1527404.0,12.0,0.001707775256776208,0.5040637382114218,158701.76272493007,159271.60930784492,152.17919996423268,196.9415624818576,401.09001832388583,930.8162775993552,1527392.0,25367445531.51079,733.8747151174975,366.9373575587488,5.807720219751522,0.5089718510879504,0.046138036592056765,real
FBgn0082962,65297.000000000015,585.5155109481799,7022771.0,119.00054210540227,0.0007657319631836071,0.45861082126624103,579144.7982620582,581084.9872754525,272.58994343594014,343.75787363858603,585.5155109481799,2448.7789600338583,7022651.999457895,337659762436.9128,2105.0210863952725,1052.5105431976363,8.869393666815597,0.33520883559643283,0.07505320734056069,real
FBgn0082963,52888.999999999935,593.246919410387,6448067.0,85.24436168123691,0.0009453761651761248,0.4587441074804881,526121.9247227777,527884.4821714782,224.3684363914295,332.4377575197774,593.246919410387,1781.7759982957296,6447981.755638319,278662026517.44965,1449.3382407759523,724.6691203879761,9.947662552190026,0.2981956308405796,0.05997224966573448,real
FBgn0082967,20133.99999999998,398.2859085959743,1721268.0,64.92570365090984,0.002317804046223637,0.5405558364378479,148652.70426063566,149186.46793225154,169.60277415494863,247.8911587215709,398.2859085959743,1369.1126575285384,1721203.0742963492,22256602214.10072,1121.2214988069675,560.6107494034837,7.383167987515436,0.3982917268050704,0.06274537128001119,real
FBgn0082972,11458.000000000004,246.55353033284035,815060.0,45.14001401157096,0.0038401117123407214,0.6368969025759976,73917.87445537107,74199.46737777191,95.40431044905449,134.01747260112586,246.55353033284035,821.4646730471126,815014.8599859885,5505560959.145038,687.4472004459867,343.72360022299335,6.451202169259124,0.45502308686255155,0.054198705060362534,real
FBgn0082973,38359.000000000015,615.7130216491091,3989731.0,98.10686717374249,0.0013295445658124555,0.48479886275592593,326347.6632611301,327419.4154507817,245.88394518836603,358.94487178356485,615.7130216491091,2911.65172357678,3989632.8931328263,107203473614.13158,2552.7068517932153,1276.3534258966076,8.50772082851821,0.3469608447738472,0.13692864696718998,real
FBgn0082976,64793.00000000002,668.22439389845,7257075.0,35.58736151952819,0.0007716882996620003,0.46449714223122557,596957.1269379401,598956.9889113674,276.96090417848404,386.38120516009235,668.22439389845,2195.2124622218325,7257039.412638481,358749474565.7718,1808.8312570617402,904.4156285308701,9.213296605157037,0.32225819600325173,0.08536601061733823,real
FBgn0082979,112676.0,986.3089048075373,11950088.0,209.84163258711382,0.00039937519968759983,0.3032425366379844,1031445.1052130695,1035286.6272816475,454.4571767492199,520.4579530909573,986.3089048075373,2492.0073094036566,11949878.158367412,1071818400628.209,1971.5493563126993,985.7746781563496,9.154079885805935,0.3248540049219206,0.055184385775456195,real
FBgn0082980,38915.99999999996,687.6976638930065,3652760.0,187.84022463704633,0.001164902182478502,0.40588234804731793,316346.7574166045,317516.2503418847,316.8677553281851,408.5840777525441,687.6976638930065,2352.739340626585,3652572.159775363,100816569231.17036,1944.155262874041,972.0776314370205,8.128963855910289,0.3625291055450574,0.07514905270979763,real
FBgn0082981,40414.00000000005,610.7458151816966,4595300.0,87.01730072218845,0.0012784348658055774,0.5371010399752914,371451.3403260244,372655.39969226957,205.62408262750776,329.54723122303756,610.7458151816966,1596.207091043722,4595212.982699278,138872046919.8052,1266.6598598206842,633.3299299103421,9.191155053348442,0.32146811598431335,0.08805350638917349,real
FBgn0082983,21724.999999999993,277.678912277876,2542139.0,21.936356985826503,0.0021787495205216733,0.6744987790984697,212764.99266091688,213518.145432571,111.88172650630221,128.8927239047757,277.678912277876,943.1343120358262,2542117.063643014,45589998428.96454,814.2415881310504,407.1207940655252,9.793555473459929,0.3024085986067643,0.07467060826965734,real
FBgn0082986,20204.0,451.96251795490343,683328.0,50.551927941399704,0.0022272817263908136,0.4875202042060847,101227.87914403815,101604.89303427988,184.1446321677811,240.68284777233805,451.96251795490343,1496.135734226922,683277.4480720586,10323554288.507458,1255.4528864545841,627.7264432272921,5.010289009306976,0.5853734460031429,0.05660393385599502,real
FBgn0082987,8783.00000000001,241.86721803298605,685907.0,28.37698472836645,0.004933773577744881,0.7316091926537083,61669.364452700494,61907.931550304675,93.172167534041,108.72997581603713,241.86721803298605,602.4126733775787,685878.6230152716,3832591988.837209,493.68269756154154,246.84134878077077,7.021446482147379,0.41549639068445143,0.05157065736246319,real
FBgn0082989,117309.99999999997,1410.3009848592596,11394340.0,323.31939648933195,0.0003978063819509562,0.31167837683659644,975147.1849131288,978648.622336511,784.6285784805481,845.6392437299703,1410.3009848592596,5491.199699004367,11394016.68060351,957753126001.1511,4645.560455274397,2322.7802276371985,8.31256657499897,0.35656063251251346,0.09599639317904102,real
FBgn0082997,81769.0000000001,946.401626539141,7290515.0,257.2807906432984,0.0005747899570741961,0.37225934435900615,633227.6971311347,635485.2005378815,514.5477190130365,624.2220308310625,946.401626539141,2381.793718378057,7290257.719209357,403841440102.67145,1757.5716875469943,878.7858437734972,7.744104698982914,0.3829077537493917,0.04877201489706503,real
FBgn0083001,14725.999999999996,291.7690445277966,1265356.0,22.37575788084675,0.0031689981438725165,0.6152674712105886,107988.98486419806,108376.73830159352,116.60970856116046,183.69071902146203,291.7690445277966,1395.5498932923015,1265333.6242421193,11745517404.892086,1211.8591742708395,605.9295871354198,7.333219126999735,0.4009917578248564,0.07989875836183702,real
FBgn0083005,104348.00000000003,714.2426194941081,11183816.0,145.9727695556614,0.0004344437203715771,0.3091792356228042,960112.2010348581,963661.6112951529,406.0588428519278,500.32035095674087,714.2426194941081,2841.7503140917474,11183670.027230443,928643701083.9703,2341.429963135007,1170.7149815675034,9.201059924817512,0.32381764527772117,0.06539302589536512,real
FBgn0083006,169385.9999999999,1505.224938620535,19319436.0,431.33717369799143,0.00029124799767001617,0.27493620445013855,1596826.9948832903,1602249.173457019,724.0348968241051,899.607859731938,1505.224938620535,3795.864209876916,19319004.662826303,2567202413843.7007,2896.256350144978,1448.128175072489,9.427148612537584,0.31540193571248376,0.04606629605712188,real
FBgn0083012,14345.999999999996,221.7509910249582,1090452.0,44.218749927699726,0.003438821506575585,0.7256936602369242,99018.35403600687,99354.58031435781,84.54028793399532,134.28941265168487,221.7509910249582,881.6213229831731,1090407.7812500724,9871332629.442177,747.3319103314882,373.6659551657441,6.902157677123023,0.42792821027419586,0.07338305770463889,real
FBgn0083013,12040.999999999995,480.8880738193832,867099.0,73.35015852420679,0.0041524790299809,0.6319483409433315,74761.94268476442,75012.40215578493,207.8342167594007,275.1775891923583,480.8880738193832,1311.6116429998456,867025.6498414758,5626860477.181208,1036.4340538074873,518.2170269037437,6.208947984782365,0.4638768674694868,0.08090465327116644,real
FBgn0083014,15347.999999999987,320.0974657565171,1274592.0,26.827801252396704,0.0032794718095734542,0.6669723253115957,107157.7830491094,107514.3823144296,113.61584715133482,158.1712404840472,320.0974657565171,1090.0248634008344,1274565.1721987475,11559342404.453333,931.8536229167872,465.9268114583936,6.981872755349849,0.42072266073355563,0.07140327035004151,real
FBgn0083015,64280.99999999996,568.7960073699988,6133179.0,57.345827544848774,0.0007311647298579678,0.43502206030890517,526889.5629237688,528767.9630453499,255.41735523704807,274.36524175950694,568.7960073699988,1911.7979108675559,6133121.654172455,279595558743.12854,1637.432669108049,818.7163345540245,8.196660956173194,0.362764088393119,0.0761131611577149,real
FBgn0083026,87033.99999999997,1355.225847989898,7003596.0,486.80940793323634,0.0005055495553461867,0.2869520128374823,626260.655385599,628646.418902665,771.0890918471597,891.8981768017593,1355.225847989898,4846.485783748585,7003109.190592066,395196319999.145,3954.587606946826,1977.293803473413,7.195586269568206,0.41043025814509887,0.09550667866961603,real
FBgn0083027,26260.000000000007,336.2367649790628,1924064.0,22.52297855062863,0.0019294237116019288,0.574435804665612,172875.9650153832,173447.4573675981,106.34872266803134,203.27222614039982,336.2367649790628,1101.270851446397,1924041.4770214495,30084020467.284767,897.9986253059972,448.9993126529986,6.583243146054195,0.44986756659980137,0.07514008289616327,real
FBgn0083038,83009.00000000012,1127.4791240417821,7689579.0,295.58215400582367,0.0005380942628710935,0.30283582896139793,673334.0992894983,675860.6901526112,499.2299678898987,629.7650795191719,1127.4791240417821,3209.5772784983556,7689283.417845994,456787672493.5639,2579.8121989791834,1289.9060994895917,8.111579458727334,0.36481824236598,0.05703955578919711,real
FBgn0083039,43346.99999999997,625.5795807140519,3885019.0,19.0,0.0010612037741942932,0.4713213805764934,337764.20069036324,338994.67544193874,314.5133071018414,384.8950096480849,625.5795807140519,2112.408824068012,3885000.0,114917389977.9854,1727.5138144199273,863.7569072099636,7.792100968702874,0.37944892027011795,0.08786479804003111,real
FBgn0083042,18661.99999999999,688.941574219017,1399020.0,185.8550658899296,0.002482763548029866,0.45744980593122997,120898.07686642496,121335.32269461271,311.22505046592516,460.5580506203114,688.941574219017,3084.270554462888,1398834.14493411,14722260533.405798,2623.7125038425766,1311.8562519212883,6.478302264838979,0.44598869291292265,0.06046104450166071,real
FBgn0083044,6881.000000000004,278.0240610306701,408683.0,37.88188226274507,0.006830402557767763,0.7908510122718503,38146.92624576717,38282.922849116796,96.43676468210025,145.455702124676,278.0240610306701,812.5919627329775,408645.11811773723,1465582181.8714287,667.1362606083015,333.56813030415077,5.543805587235453,0.5192797891312677,0.06957292338595948,real
FBgn0083046,27567.999999999978,589.9867176755782,2497056.0,145.02828168381387,0.001922518862449218,0.5500821005495172,205067.0058298019,205714.92847375473,254.29713373873227,309.1761355890565,589.9867176755782,1829.6542184625018,2496910.971718316,42318631796.96202,1520.4780828734454,760.2390414367227,7.438588429693922,0.3946711930545545,0.04308013541583254,real
FBgn0083054,33639.00000000001,711.054539363467,2835227.0,152.61629417793122,0.0013575512549917255,0.43572771225326856,249327.48455796044,250242.45087884858,222.79366648598653,289.05035816007165,711.054539363467,2401.3590438660885,2835074.3837058223,62621284221.85294,2112.308685706017,1056.1543428530085,7.4118578007063345,0.39620115109670395,0.07196873211015764,real
