nameseq,k1,k2,label
ABHV01000190.1/62758-62846,1.93976591436643,3.7161119073301827,cdbox
AM921941.1/1-88,1.9768271253461358,3.818024216228203,cdbox
ACBU01001064.1/82545-82636,1.932305931897793,3.7468991820347264,cdbox
AAIM02000027.1/316786-316700,1.9045628168676947,3.7078350806659204,cdbox
nameseq,k1,k2,label
ABHV01000190.1/62758-62846,1.93976591436643,3.7161119073301827,cdbox
AM921941.1/1-88,1.9768271253461358,3.818024216228203,cdbox
ACBU01001064.1/82545-82636,1.932305931897793,3.7468991820347264,cdbox
AAIM02000027.1/316786-316700,1.9045628168676947,3.7078350806659204,cdbox
