nameseq,k1,k2,label
AF318005.1/1-85,1.923918150592475,3.660900454274095,cdbox
AJ307915.1/1-86,1.9410841247066357,3.58799839263337,cdbox
AF318006.1/6-89,1.9304105081059586,3.715734085102264,cdbox
AJ489946.1/1-87,1.924848007798749,3.6220736486092786,cdbox
nameseq,k1,k2,label
AF318005.1/1-85,1.923918150592475,3.660900454274095,cdbox
AJ307915.1/1-86,1.9410841247066357,3.58799839263337,cdbox
AF318006.1/6-89,1.9304105081059586,3.715734085102264,cdbox
AJ489946.1/1-87,1.924848007798749,3.6220736486092786,cdbox
