nameseq,k1,k2,label
AP000371.1/18814-18902,1.9465134869745673,3.8255781970306275,cdbox
AM473368.1/38877-38965,1.979721355341307,3.8506044450272743,cdbox
AASG02000856.1/5230-5141,1.9818286371373102,3.83977331981701,cdbox
AARH01006031.1/44112-44025,1.961447810196514,3.816581320367292,cdbox
nameseq,k1,k2,label
AP000371.1/18814-18902,1.9465134869745673,3.8255781970306275,cdbox
AM473368.1/38877-38965,1.979721355341307,3.8506044450272743,cdbox
AASG02000856.1/5230-5141,1.9818286371373102,3.83977331981701,cdbox
AARH01006031.1/44112-44025,1.961447810196514,3.816581320367292,cdbox
