nameseq,k1,k2,label
AAPY01491858.1/243-27,1.9828690068453072,3.911409172763731,cdbox
ABDC01538673.1/966-749,1.984338763162465,3.8996855072472245,cdbox
AANN01155091.1/2770-2558,1.9892070521262335,3.913955765106201,cdbox
AALT01658977.1/9347-9135,1.9879372874881125,3.88384589811023,cdbox
nameseq,k1,k2,label
AAPY01491858.1/243-27,1.9828690068453072,3.911409172763731,cdbox
ABDC01538673.1/966-749,1.984338763162465,3.8996855072472245,cdbox
AANN01155091.1/2770-2558,1.9892070521262335,3.913955765106201,cdbox
AALT01658977.1/9347-9135,1.9879372874881125,3.88384589811023,cdbox
