nameseq,k1,k2,label
ABDC01345891.1/4294-4211,1.8578795509944621,3.54516062327799,cdbox
AAFC03120533.1/12388-12469,1.8576847129484364,3.557968337608967,cdbox
AACN010086138.1/143-224,1.8652059277200401,3.497531638069913,cdbox
AAQQ01595244.1/1480-1396,1.8512268158971918,3.5119304821175374,cdbox
nameseq,k1,k2,label
ABDC01345891.1/4294-4211,1.8578795509944621,3.54516062327799,cdbox
AAFC03120533.1/12388-12469,1.8576847129484364,3.557968337608967,cdbox
AACN010086138.1/143-224,1.8652059277200401,3.497531638069913,cdbox
AAQQ01595244.1/1480-1396,1.8512268158971918,3.5119304821175374,cdbox
