nameseq,k1,k2,label
AY948630.1/1-155,1.9908160081699586,3.9459272390308784,cdbox
AAGD02001042.1/12284-12133,1.9967084289808428,3.9712188349660353,cdbox
CAAC02000522.1/191093-190937,1.9980140548391825,3.967111466818282,cdbox
DQ789432.1/2-154,1.9984373638496635,3.966959854541305,cdbox
nameseq,k1,k2,label
AY948630.1/1-155,1.9908160081699586,3.9459272390308784,cdbox
AAGD02001042.1/12284-12133,1.9967084289808428,3.9712188349660353,cdbox
CAAC02000522.1/191093-190937,1.9980140548391825,3.967111466818282,cdbox
DQ789432.1/2-154,1.9984373638496635,3.966959854541305,cdbox
