nameseq,k1,k2,label
AAAA02011059.1/20497-20416,1.957722364106939,3.855014824680598,cdbox
AASG02011273.1/5793-5709,1.8988039395459633,3.669419768627455,cdbox
AARH01006125.1/83661-83576,1.9272280163205773,3.753435217293407,cdbox
AM483106.2/1366-1281,1.9272280163205773,3.6182313849821486,cdbox
nameseq,k1,k2,label
AAAA02011059.1/20497-20416,1.957722364106939,3.855014824680598,cdbox
AASG02011273.1/5793-5709,1.8988039395459633,3.669419768627455,cdbox
AARH01006125.1/83661-83576,1.9272280163205773,3.753435217293407,cdbox
AM483106.2/1366-1281,1.9272280163205773,3.6182313849821486,cdbox
