nameseq,k1,k2,label
AY707463.1/3-93,1.888218165663874,3.626902403105985,cdbox
AF317954.1/1-88,1.9006150540610036,3.663156670743298,cdbox
AJ240071.1/6-99,1.8976628473159165,3.6733128755328703,cdbox
AF323461.1/1-98,1.881026265390347,3.5339550954014687,cdbox
nameseq,k1,k2,label
AY707463.1/3-93,1.888218165663874,3.626902403105985,cdbox
AF317954.1/1-88,1.9006150540610036,3.663156670743298,cdbox
AJ240071.1/6-99,1.8976628473159165,3.6733128755328703,cdbox
AF323461.1/1-98,1.881026265390347,3.5339550954014687,cdbox
