nameseq,k1,k2,label
AC005314.3/53885-53968,1.983084937671315,3.904849752772251,cdbox
AP006141.1/89421-89503,1.9882401132250955,3.8202945357362394,cdbox
AJ532487.1/8-90,1.97084535671565,3.8286497462990408,cdbox
AASG02003152.1/15705-15613,1.9857123699727999,3.851250678389265,cdbox
nameseq,k1,k2,label
AC005314.3/53885-53968,1.983084937671315,3.904849752772251,cdbox
AP006141.1/89421-89503,1.9882401132250955,3.8202945357362394,cdbox
AJ532487.1/8-90,1.97084535671565,3.8286497462990408,cdbox
AASG02003152.1/15705-15613,1.9857123699727999,3.851250678389265,cdbox
