nameseq,k1,k2,label
BL000002.1/98018519-98018714,1.9588605981942389,3.803948216239232,cdbox
CABD02346228.1/166-363,1.956893684193406,3.760047519924891,cdbox
CAEC01407783.1/192-387,1.9576270591336966,3.776928960973596,cdbox
ACTA01089277.1/100029-99834,1.9461410262799688,3.723366162148243,cdbox
nameseq,k1,k2,label
BL000002.1/98018519-98018714,1.9588605981942389,3.803948216239232,cdbox
CABD02346228.1/166-363,1.956893684193406,3.760047519924891,cdbox
CAEC01407783.1/192-387,1.9576270591336966,3.776928960973596,cdbox
ACTA01089277.1/100029-99834,1.9461410262799688,3.723366162148243,cdbox
