nameseq,k1,k2,label
DQ115391.1/34856-34969,1.8486337428179533,3.6580071655692046,cdbox
AF064261.1/1-113,1.8411220313636125,3.6104511030467137,cdbox
CR382122.1/717566-717458,1.9402923861749986,3.8330746466221517,cdbox
CR382128.1/1675383-1675296,1.9321507214546174,3.7816241600034175,cdbox
nameseq,k1,k2,label
DQ115391.1/34856-34969,1.8486337428179533,3.6580071655692046,cdbox
AF064261.1/1-113,1.8411220313636125,3.6104511030467137,cdbox
CR382122.1/717566-717458,1.9402923861749986,3.8330746466221517,cdbox
CR382128.1/1675383-1675296,1.9321507214546174,3.7816241600034175,cdbox
