nameseq,k1,k2,label
AJ784370.1/4-84,1.967819062814047,3.770078591504496,cdbox
AAPP01019560.1/78347-78267,1.9794115720619947,3.749958085574036,cdbox
AAQB01009437.1/229861-229942,1.9654609420751132,3.701564706867376,cdbox
AAIZ01002917.1/47541-47622,1.9675968037682063,3.7093852521540907,cdbox
nameseq,k1,k2,label
AJ784370.1/4-84,1.967819062814047,3.770078591504496,cdbox
AAPP01019560.1/78347-78267,1.9794115720619947,3.749958085574036,cdbox
AAQB01009437.1/229861-229942,1.9654609420751132,3.701564706867376,cdbox
AAIZ01002917.1/47541-47622,1.9675968037682063,3.7093852521540907,cdbox
