nameseq,k1,k2,label
AY948647.1/1-169,0.7437414656349568,0.929421768707483,hacabox
AY948716.1/2-197,0.7394314868804664,0.9281788297172913,hacabox
DQ789490.1/2-146,0.73769322235434,0.9287229938271605,hacabox
ABEG02009257.1/8953-8799,0.7402289281997918,0.9240175409006578,hacabox
nameseq,k1,k2,label
AY948647.1/1-169,0.7437414656349568,0.929421768707483,hacabox
AY948716.1/2-197,0.7394314868804664,0.9281788297172913,hacabox
DQ789490.1/2-146,0.73769322235434,0.9287229938271605,hacabox
ABEG02009257.1/8953-8799,0.7402289281997918,0.9240175409006578,hacabox
