nameseq,k1,k2,label
AC010653.10/104059-104144,0.7471606273661439,0.9206920415224914,hacabox
AC122807.3/127086-127002,0.7465743944636678,0.9243197278911565,hacabox
AANG01668984.1/486-401,0.7417522985397512,0.9242906574394464,hacabox
AAYZ01065789.1/754-669,0.7466197944835046,0.9182006920415225,hacabox
AALT01270804.1/14576-14491,0.7439156300703083,0.928166089965398,hacabox
nameseq,k1,k2,label
AC010653.10/104059-104144,0.7471606273661439,0.9206920415224914,hacabox
AC122807.3/127086-127002,0.7465743944636678,0.9243197278911565,hacabox
AANG01668984.1/486-401,0.7417522985397512,0.9242906574394464,hacabox
AAYZ01065789.1/754-669,0.7466197944835046,0.9182006920415225,hacabox
AALT01270804.1/14576-14491,0.7439156300703083,0.928166089965398,hacabox
