nameseq,k1,k2,label
SNORD11B,0.7163584183673469,0.9132375618862105,real
SNORD117,0.712221066019193,0.906663516068053,real
Me18S-C797,0.727536652634635,0.9158239143367043,real
SNORD105B,0.7414933837429112,0.9213863060016907,real
SNORD118,0.722086069993138,0.9184,real
Me28S-A2802,0.7388588088296544,0.921883303220321,real
SNORD12B,0.7293807144876991,0.917916186082276,real
SNORD111B,0.728157537347216,0.9106255058388253,real
SNORD58C,0.7348148148148148,0.9200858477464967,real
SNORD41B,0.7421910366681757,0.920568851890392,real
SNORD119,0.7341579861111112,0.9134626038781164,real
SNORD121A,0.7334862939258544,0.922962962962963,real
SNORD121B,0.7406636605387906,0.9241493383742911,real
SNORD120,0.7281766678228697,0.9180056710775047,real
SNORD122_orphan,0.7353999999999999,0.9182736455463728,real
SNORD123_orphan,0.7394111570247934,0.9079138591623729,real
SNORD124_orphan,0.7464866863905326,0.9173343387689697,real
SNORD125_orphan,0.7424045138888888,0.9143490304709141,real
SNORD126_orphan,0.7442097745128049,0.9254477301124531,real
SNORD114@_orphan,0.7323389987281766,0.9071361058601134,real
SNORD116@_orphan,0.7463017751479291,0.9250636252238665,real
