nameseq,k1,k2,label
FBgn0065055,0.7496570644718793,0.9277419852629143,real
FBgn0065064,0.7398760330578512,0.9299639290256667,real
FBgn0082954,0.7362075617283951,0.9262066604723947,real
FBgn0082960,0.745,0.9288339112882356,real
FBgn0082962,0.7396444444444444,0.9242826899689203,real
FBgn0082963,0.7420444444444444,0.9255438944191703,real
FBgn0082967,0.7435714285714285,0.9265565964494591,real
FBgn0082972,0.7473599632690542,0.9318804265485694,real
FBgn0082973,0.7409116151907387,0.9271987534626039,real
FBgn0082976,0.7399111111111112,0.9286068195126346,real
FBgn0082979,0.7309739368998629,0.9192470483403876,real
FBgn0082980,0.7383217993079585,0.9263100137174212,real
FBgn0082981,0.7433090530697191,0.9247765221791197,real
FBgn0082983,0.7479666732791113,0.9307378904481666,real
FBgn0082986,0.7433744855967078,0.9307195366451325,real
FBgn0082987,0.7492307692307693,0.9317949642449372,real
FBgn0082989,0.7202040816326531,0.9178613943377673,real
FBgn0082997,0.7301443589356672,0.9231632653061225,real
FBgn0083001,0.7460204081632653,0.9323533978572538,real
FBgn0083005,0.7333477508650519,0.9221399176954732,real
FBgn0083006,0.7205989773557341,0.9171178675551853,real
FBgn0083012,0.7493608473338202,0.9354435651811746,real
FBgn0083013,0.7441777777777778,0.9262645826764561,real
FBgn0083014,0.7478619358800053,0.9295111111111111,real
FBgn0083015,0.7393994265881998,0.9241836734693878,real
FBgn0083026,0.7123507805325987,0.9162636210011071,real
FBgn0083027,0.7478358725761773,0.9312749440813999,real
FBgn0083038,0.7257741145021163,0.914240488439143,real
FBgn0083039,0.7376601554295317,0.9281261654856412,real
FBgn0083042,0.7355726929247968,0.9170342365049359,real
FBgn0083044,0.74825209999497,0.929795918367347,real
FBgn0083046,0.7442743562359084,0.9327832078192597,real
FBgn0083054,0.7399435238957857,0.9287413494809689,real
FBgn0083055,0.7476530612244898,0.9329744837223746,real
FBgn0083057,0.74519952383417,0.9259609325771896,real
FBgn0083058,0.7434258582907232,0.9316488500161969,real
FBgn0086658,0.7406420927467301,0.9293981481481481,real
FBgn0086659,0.7450666216899984,0.9308385663633645,real
FBgn0086660,0.7495338057435132,0.9306877162629758,real
FBgn0086661,0.7467141902428158,0.9326824615298293,real
FBgn0086662,0.7476160203432931,0.9322555048601469,real
FBgn0086663,0.7477551020408164,0.9294549971533564,real
FBgn0086664,0.7389081790123457,0.9277715291701305,real
FBgn0086665,0.7400238082914963,0.9266960722537282,real
FBgn0086666,0.7483472057074911,0.9321952160493827,real
FBgn0086667,0.7265764425936942,0.9197937445895593,real
FBgn0086668,0.7478497057492077,0.9273469387755102,real
FBgn0086669,0.7493248456790124,0.9298254193359088,real
FBgn0086670,0.7456122448979592,0.9316287976812795,real
FBgn0086671,0.7423469387755102,0.9316287976812794,real
FBgn0026169,0.7486734693877551,0.931318254748719,real
FBgn0082922,0.744170096021948,0.9312912310481849,real
FBgn0082923,0.7480216576426488,0.929911803340214,real
FBgn0082924,0.729617139456457,0.9127307479503043,real
FBgn0082925,0.7449108367626887,0.9255959010915571,real
FBgn0086672,0.7422388604821037,0.9235966495441714,real
